"id","device","core_id","reading_mm","reading_reported","date_created"
1730,1,400036001751353338363036,566,"2019-04-09 16:58:37.44","2019-04-09 16:58:37.664829"
1731,1,400036001751353338363036,567,"2019-04-09 17:14:30.327","2019-04-09 17:14:30.445681"
1732,1,400036001751353338363036,575,"2019-04-09 17:30:21.51","2019-04-09 17:30:21.631066"
1733,1,400036001751353338363036,570,"2019-04-09 17:46:12.704","2019-04-09 17:46:12.888802"
1734,1,400036001751353338363036,570,"2019-04-09 18:02:02.762","2019-04-09 18:02:03.059317"
1735,1,400036001751353338363036,566,"2019-04-09 18:17:54.526","2019-04-09 18:17:54.71757"
1736,1,400036001751353338363036,566,"2019-04-09 18:35:14.807","2019-04-09 18:35:14.922783"
1737,1,400036001751353338363036,566,"2019-04-09 18:51:15.854","2019-04-09 18:51:16.044096"
1738,1,400036001751353338363036,565,"2019-04-09 19:07:04.232","2019-04-09 19:07:04.446827"
1739,1,400036001751353338363036,564,"2019-04-09 19:22:54.457","2019-04-09 19:22:54.594041"
1740,1,400036001751353338363036,554,"2019-04-09 19:38:45.339","2019-04-09 19:38:45.622839"
1741,1,400036001751353338363036,559,"2019-04-09 19:54:37.617","2019-04-09 19:54:37.741542"
1742,1,400036001751353338363036,556,"2019-04-09 20:27:06.977","2019-04-09 20:27:07.163309"
1743,1,400036001751353338363036,560,"2019-04-09 20:42:59.05","2019-04-09 20:42:59.229515"
1744,1,400036001751353338363036,556,"2019-04-09 20:58:51.349","2019-04-09 20:58:51.484828"
1745,1,400036001751353338363036,556,"2019-04-09 21:14:43.038","2019-04-09 21:14:43.519495"
1746,1,400036001751353338363036,560,"2019-04-09 21:30:36.109","2019-04-09 21:30:36.32882"
1747,1,400036001751353338363036,560,"2019-04-09 21:46:32.314","2019-04-09 21:46:32.60261"
1748,1,400036001751353338363036,560,"2019-04-09 22:02:30.553","2019-04-09 22:02:30.669095"
1749,1,400036001751353338363036,560,"2019-04-09 22:18:21.649","2019-04-09 22:18:21.807067"
1750,1,400036001751353338363036,561,"2019-04-09 22:34:13.448","2019-04-09 22:34:13.553833"
1751,1,400036001751353338363036,560,"2019-04-09 22:50:02.567","2019-04-09 22:50:02.669278"
1752,1,400036001751353338363036,560,"2019-04-09 23:05:55.337","2019-04-09 23:05:55.464077"
1753,1,400036001751353338363036,560,"2019-04-09 23:21:42.972","2019-04-09 23:21:43.115934"
1754,1,400036001751353338363036,560,"2019-04-09 23:37:34.414","2019-04-09 23:37:34.57201"
1755,1,400036001751353338363036,561,"2019-04-09 23:53:24.498","2019-04-09 23:53:24.749409"
1756,1,400036001751353338363036,561,"2019-04-10 00:09:13.692","2019-04-10 00:09:13.878129"
1757,1,400036001751353338363036,561,"2019-04-10 00:25:04.188","2019-04-10 00:25:04.382814"
1758,1,400036001751353338363036,561,"2019-04-10 00:40:54.216","2019-04-10 00:40:54.524433"
1759,1,400036001751353338363036,561,"2019-04-10 00:56:43.778","2019-04-10 00:56:43.946235"
1760,1,400036001751353338363036,561,"2019-04-10 01:12:35.527","2019-04-10 01:12:35.742809"
1761,1,400036001751353338363036,561,"2019-04-10 01:28:27.154","2019-04-10 01:28:27.346329"
1762,1,400036001751353338363036,562,"2019-04-10 01:44:19.463","2019-04-10 01:44:19.651489"
1763,1,400036001751353338363036,562,"2019-04-10 02:00:10.863","2019-04-10 02:00:11.029665"
1764,1,400036001751353338363036,562,"2019-04-10 02:16:06.025","2019-04-10 02:16:06.241901"
1765,1,400036001751353338363036,562,"2019-04-10 02:31:52.17","2019-04-10 02:31:52.325788"
1766,1,400036001751353338363036,562,"2019-04-10 02:47:44.6","2019-04-10 02:47:44.766697"
1767,1,400036001751353338363036,562,"2019-04-10 03:03:37.073","2019-04-10 03:03:37.214956"
1768,1,400036001751353338363036,562,"2019-04-10 03:19:28.623","2019-04-10 03:19:28.700027"
1769,1,400036001751353338363036,562,"2019-04-10 03:35:18.238","2019-04-10 03:35:18.440042"
1770,1,400036001751353338363036,562,"2019-04-10 03:51:08.634","2019-04-10 03:51:08.783159"
1771,1,400036001751353338363036,562,"2019-04-10 04:07:00.971","2019-04-10 04:07:01.160503"
1772,1,400036001751353338363036,563,"2019-04-10 04:22:50.542","2019-04-10 04:22:50.728241"
1773,1,400036001751353338363036,562,"2019-04-10 04:38:43.036","2019-04-10 04:38:43.237315"
1774,1,400036001751353338363036,563,"2019-04-10 04:54:35.367","2019-04-10 04:54:35.619082"
1775,1,400036001751353338363036,563,"2019-04-10 05:10:27.677","2019-04-10 05:10:27.931417"
1776,1,400036001751353338363036,563,"2019-04-10 05:26:19.857","2019-04-10 05:26:19.98766"
1777,1,400036001751353338363036,563,"2019-04-10 05:42:12.334","2019-04-10 05:42:12.472843"
1778,1,400036001751353338363036,563,"2019-04-10 05:58:03.341","2019-04-10 05:58:03.502718"
1779,1,400036001751353338363036,563,"2019-04-10 06:13:53.278","2019-04-10 06:13:53.406403"
1780,1,400036001751353338363036,567,"2019-04-10 06:29:42.423","2019-04-10 06:29:42.544259"
1781,1,400036001751353338363036,568,"2019-04-10 06:45:35.223","2019-04-10 06:45:35.388308"
1782,1,400036001751353338363036,567,"2019-04-10 07:01:24.802","2019-04-10 07:01:25.09437"
1783,1,400036001751353338363036,568,"2019-04-10 07:17:15.807","2019-04-10 07:17:16.096476"
1784,1,400036001751353338363036,568,"2019-04-10 07:33:07.181","2019-04-10 07:33:07.445843"
1785,1,400036001751353338363036,564,"2019-04-10 08:33:55.664","2019-04-10 08:34:07.997949"
1786,1,400036001751353338363036,564,"2019-04-10 09:34:45.456","2019-04-10 09:34:55.406772"
1787,1,400036001751353338363036,564,"2019-04-10 10:35:37.467","2019-04-10 10:35:46.949088"
1788,1,400036001751353338363036,568,"2019-04-10 11:36:29.295","2019-04-10 11:36:39.862178"
1789,1,400036001751353338363036,564,"2019-04-10 12:37:19.147","2019-04-10 12:37:28.507789"
1790,1,400036001751353338363036,563,"2019-04-10 13:38:10.827","2019-04-10 13:38:23.11517"
1791,1,400036001751353338363036,566,"2019-04-10 14:39:02.085","2019-04-10 14:39:11.675782"
1792,1,400036001751353338363036,562,"2019-04-10 15:39:51.506","2019-04-10 15:40:00.599949"
1793,1,400036001751353338363036,558,"2019-04-10 16:40:42.255","2019-04-10 16:40:54.673326"
1794,1,400036001751353338363036,556,"2019-04-10 17:41:33.602","2019-04-10 17:41:43.221728"
1795,1,400036001751353338363036,557,"2019-04-10 18:42:27.698","2019-04-10 18:42:40.475016"
1796,1,400036001751353338363036,558,"2019-04-10 19:43:19.976","2019-04-10 19:43:30.658766"
1797,1,400036001751353338363036,555,"2019-04-10 20:44:10.225","2019-04-10 20:44:17.910809"
1798,1,400036001751353338363036,557,"2019-04-10 21:45:00.102","2019-04-10 21:45:10.620779"
1799,1,400036001751353338363036,554,"2019-04-10 22:45:53.579","2019-04-10 22:46:02.994042"
1800,1,400036001751353338363036,558,"2019-04-10 23:46:44.311","2019-04-10 23:46:53.907319"
1801,1,400036001751353338363036,255,"2019-04-11 00:47:37.968","2019-04-11 00:47:48.380182"
1802,1,400036001751353338363036,353,"2019-04-11 01:48:27.957","2019-04-11 01:48:37.217056"
1803,1,400036001751353338363036,349,"2019-04-11 02:49:17.083","2019-04-11 02:49:26.39191"
1804,1,400036001751353338363036,354,"2019-04-11 03:50:07.789","2019-04-11 03:50:18.115809"
1805,1,400036001751353338363036,358,"2019-04-11 04:50:58.044","2019-04-11 04:51:07.537311"
1806,1,400036001751353338363036,354,"2019-04-11 05:51:51.293","2019-04-11 05:51:59.653047"
1807,1,400036001751353338363036,359,"2019-04-11 06:52:43.16","2019-04-11 06:52:53.524328"
1808,1,400036001751353338363036,356,"2019-04-11 07:53:36.106","2019-04-11 07:53:48.579037"
1809,1,400036001751353338363036,360,"2019-04-11 08:54:26.349","2019-04-11 08:54:35.333382"
1810,1,400036001751353338363036,365,"2019-04-11 09:55:15.48","2019-04-11 09:55:23.843436"
1811,1,400036001751353338363036,360,"2019-04-11 10:56:05.087","2019-04-11 10:56:15.529872"
1812,1,400036001751353338363036,365,"2019-04-11 11:56:57.225","2019-04-11 11:57:06.70275"
1813,1,400036001751353338363036,360,"2019-04-11 12:57:47.46","2019-04-11 12:58:01.866723"
1814,1,400036001751353338363036,354,"2019-04-11 13:58:39.214","2019-04-11 13:58:49.641774"
1815,1,400036001751353338363036,351,"2019-04-11 14:59:33.432","2019-04-11 14:59:43.849097"
1816,1,400036001751353338363036,458,"2019-04-17 15:49:31.549","2019-04-17 15:49:39.93163"
1817,1,400036001751353338363036,261,"2019-04-17 19:26:30.741","2019-04-17 19:26:43.109499"
1818,1,400036001751353338363036,261,"2019-04-17 20:27:22.101","2019-04-17 20:27:30.479042"
1819,1,400036001751353338363036,261,"2019-04-17 21:28:12.303","2019-04-17 21:28:21.676758"
1820,1,400036001751353338363036,261,"2019-04-17 22:29:05.901","2019-04-17 22:29:14.311547"
1821,1,400036001751353338363036,261,"2019-04-17 23:29:58.408","2019-04-17 23:30:10.990139"
1822,1,400036001751353338363036,261,"2019-04-18 00:30:50.73","2019-04-18 00:30:59.099548"
1823,1,400036001751353338363036,261,"2019-04-18 01:31:40.153","2019-04-18 01:31:47.4835"
1824,1,400036001751353338363036,261,"2019-04-18 02:32:29.26","2019-04-18 02:32:39.653172"
1825,1,400036001751353338363036,261,"2019-04-18 03:33:18.587","2019-04-18 03:33:30.969015"
1826,1,400036001751353338363036,261,"2019-04-18 04:34:10.399","2019-04-18 04:34:20.832803"
1827,1,400036001751353338363036,261,"2019-04-18 05:34:59.222","2019-04-18 05:35:08.545991"
1828,1,400036001751353338363036,261,"2019-04-18 06:35:48.477","2019-04-18 06:35:57.065192"
1829,1,400036001751353338363036,261,"2019-04-18 07:36:37.748","2019-04-18 07:36:46.264559"
1830,1,400036001751353338363036,261,"2019-04-18 08:37:29.929","2019-04-18 08:37:40.33848"
1831,1,400036001751353338363036,261,"2019-04-18 09:38:19.56","2019-04-18 09:38:30.087974"
1832,1,400036001751353338363036,261,"2019-04-18 10:39:11.048","2019-04-18 10:39:19.346236"
1833,1,400036001751353338363036,261,"2019-04-18 11:40:06.605","2019-04-18 11:40:18.901199"
1834,1,400036001751353338363036,261,"2019-04-18 12:40:56.36","2019-04-18 12:41:06.728284"
1835,1,400036001751353338363036,261,"2019-04-18 13:41:46.419","2019-04-18 13:41:58.883448"
1836,1,400036001751353338363036,261,"2019-04-18 14:42:38.547","2019-04-18 14:42:45.880532"
1837,1,400036001751353338363036,261,"2019-04-18 15:43:30.255","2019-04-18 15:43:38.538207"
1838,1,400036001751353338363036,256,"2019-04-18 16:44:21.935","2019-04-18 16:44:30.45884"
1839,1,400036001751353338363036,256,"2019-04-18 17:45:11.412","2019-04-18 17:45:19.790165"
1840,1,400036001751353338363036,256,"2019-04-18 18:46:03.189","2019-04-18 18:46:12.586809"
1841,1,400036001751353338363036,256,"2019-04-18 19:46:52.154","2019-04-18 19:46:59.628544"
1842,1,400036001751353338363036,256,"2019-04-18 20:47:42.942","2019-04-18 20:47:53.311139"
1843,1,400036001751353338363036,256,"2019-04-18 21:48:31.99","2019-04-18 21:48:39.264875"
